movie,year,production_budget,domestic_gross,foreign_gross,worldwide_gross,month,profit,profit_margin,roi,pct_foreign,match_key,popularity,release_date,original_language,vote_average,vote_count,genres,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,no_reported_box_office
BlacKkKlansman,2018,15000000,49275340,43741995,93017335,8,78017335,0.8387397359857708,5.201155666666667,0.4702563774806061,2018 BlacKkKlansman,25.101,7/30/2018,en,7.6,3138,"Crime,Drama",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Snitch,2013,15000000,42930462,14977272,57907734,2,42907734,0.7409672428211402,2.8605156,0.2586402707451823,2013 Snitch,16.673,2/22/2013,en,5.9,1493,"Thriller,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
Krampus,2015,15000000,42725475,19062918,61788393,12,46788393,0.7572359585399802,3.1192262,0.3085194010467306,2015 Krampus,9.417,12/4/2015,en,6,1046,"Horror,Comedy,Fantasy",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,FALSE
End of Watch,2012,15000000,41003371,16583235,57586606,9,42586606,0.7395227633314594,2.8391070666666667,0.2879703485216683,2012 End of Watch,13.152,9/21/2012,en,7.3,1770,"Crime,Drama,Thriller",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
Wild,2014,15000000,37880356,14580187,52460543,12,37460543,0.7140708208071731,2.497369533333333,0.277926727,2014 Wild,10.098,12/5/2014,en,7,1454,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
The Theory of Everything,2014,15000000,35893537,87434155,123327692,11,108327692,0.8783728150851959,7.221846133333333,0.7089580092036426,2014 The Theory of Everything,13.866,11/26/2014,en,7.9,6412,"Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
Drive,2011,15000000,35060689,46297241,81357930,9,66357930,0.8156295274474166,4.423862,0.5690562800700558,2011 Drive,15.875,9/16/2011,en,7.5,6737,"Drama,Action,Thriller,Crime",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
The Favourite,2018,15000000,34366783,59747146,94113929,11,79113929,0.8406187037415046,5.274261933333333,0.6348385051483718,2018 The Favourite,28.651,11/23/2018,en,7.7,2096,"Drama,History,Comedy",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,FALSE
When the Game Stands Tall,2014,15000000,30127963,10949,30138912,8,15138912,0.5023045291084164,1.0092608,0.000363285,2014 When the Game Stands Tall,6.08,8/22/2014,en,6.6,185,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Home Again,2017,15000000,27020284,10316590,37336874,9,22336874,0.5982523871709239,1.4891249333333334,0.2763110270024212,2017 Home Again,10.478,9/8/2017,en,5.9,659,"Comedy,Drama,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
Ramona and Beezus,2010,15000000,26167002,1302619,27469621,7,12469621,0.4539422294905343,0.8313080666666667,0.047420348,2010 Ramona and Beezus,7.442,7/23/2010,en,6.3,460,"Comedy,Family",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
The November Man,2014,15000000,25018119,9802216,34820335,8,19820335,0.5692172404429768,1.3213556666666666,0.2815083772169337,2014 The November Man,17.747,8/27/2014,en,6.1,852,"Crime,Action,Thriller",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
The Place Beyond the Pines,2013,15000000,21403519,25607930,47011449,3,32011449,0.6809287882192272,2.1340966,0.544716884,2013 The Place Beyond the Pines,12.96,3/27/2013,en,6.9,2781,"Drama,Crime",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Keanu,2016,15000000,20591853,96288,20688141,4,5688141,0.2749469369915837,0.3792094,0.004654261,2016 Keanu,8.952,4/29/2016,en,6,644,"Action,Comedy",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Country Strong,2010,15000000,20218921,383066,20601987,12,5601987,0.2719148885978814,0.3734658,0.018593643,2010 Country Strong,7.567,12/22/2010,en,6.3,126,"Drama,Romance,Music",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,FALSE
A Most Wanted Man,2014,15000000,17237855,18831035,36068890,7,21068890,0.5841291484157123,1.4045926666666666,0.5220852374442352,2014 A Most Wanted Man,10.267,7/25/2014,en,6.5,784,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
The Man with the Iron Fists,2012,15000000,15634090,6384898,22018988,11,7018988,0.3187697817901531,0.4679325333333333,0.2899723638525077,2012 The Man with the Iron Fists,15.457,11/2/2012,en,5.3,573,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Killing Them Softly,2012,15000000,14945541,24292902,39238443,11,24238443,0.6177218346813609,1.6158962,0.6191097337883666,2012 Killing Them Softly,11.298,11/30/2012,en,6,1105,"Crime,Thriller",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
One Day,2011,15000000,13843771,45324921,59168692,8,44168692,0.7464875512205001,2.9445794666666667,0.7660287808964916,2011 One Day,10.308,8/19/2011,en,7.2,2105,"Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
The Founder,2017,15000000,12786053,11617139,24403192,1,9403192,0.3853263130495387,0.6268794666666667,0.4760499773963996,2017 The Founder,12.349,1/20/2017,en,7,2093,"Drama,History",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,FALSE
Queen of Katwe,2016,15000000,8874389,1181092,10055481,9,-4944519,-0.491723767,-0.3296346,0.1174575338564112,2016 Queen of Katwe,7.564,9/23/2016,en,7.1,225,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Hotel Artemis,2018,15000000,6708137,6050662,12758799,6,-2241201,-0.175659245,-0.1494134,0.4742344479288372,2018 Hotel Artemis,14.585,6/8/2018,en,5.9,471,"Thriller,Science Fiction,Action",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE
Scouts Guide to the Zombie Apocalypse,2015,15000000,3703046,11851809,15554855,10,554855,0.035670856,0.036990333,0.7619363214893357,2015 Scouts Guide to the Zombie Apocalypse,10.451,10/30/2015,en,6.2,915,"Comedy,Horror",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE
You Will Meet a Tall Dark Stranger,2010,15000000,3247816,31000000,34247816,9,19247816,0.5620158669387852,1.2831877333333332,0.9051672083265104,2010 You Will Meet a Tall Dark Stranger,6.209,5/23/2010,en,5.8,431,"Comedy,Drama,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
Rock the Kasbah,2015,15000000,3020665,365488,3386153,10,-11613847,-3.429805741,-0.774256467,0.107936056,2015 Rock the Kasbah,5.203,10/23/2015,en,5.5,154,"Comedy,Music,War",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,FALSE
Never Let Me Go,2010,15000000,2434652,8739066,11173718,9,-3826282,-0.342435884,-0.255085467,0.7821090526895345,2010 Never Let Me Go,10.012,9/15/2010,en,6.8,1294,"Drama,Romance,Science Fiction",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,FALSE
The Disappointments Room,2016,15000000,2423467,1080294,3503761,9,-11496239,-3.281113923,-0.766415933,0.3083241122896225,2016 The Disappointments Room,6.324,9/9/2016,en,4.4,272,"Drama,Horror,Thriller",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,FALSE
The Reluctant Fundamentalist,2013,15000000,528731,0,528731,4,-14471269,-27.36981376,-0.964751267,0,2013 The Reluctant Fundamentalist,7.46,3/17/2013,en,6.7,120,Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
Centurion,2010,15000000,123570,7761478,7885048,8,-7114952,-0.902334647,-0.474330133,0.9843285671818358,2010 Centurion,13.548,2/15/2010,en,6.1,673,"Adventure,Action,Drama",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Winnie Mandela,2013,15000000,61847,0,61847,9,-14938153,-241.5339952,-0.995876867,0,2013 Winnie Mandela,1.88,9/6/2013,en,5.7,6,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
The Son of No One,2011,15000000,30680,1117898,1148578,11,-13851422,-12.05962677,-0.923428133,0.9732887100397188,2011 The Son of No One,7.586,11/4/2011,en,5.1,156,"Drama,Thriller,Crime",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
Khumba,2013,15000000,0,20898221,20898221,12,5898221,0.2822355548828773,0.3932147333333333,1,2013 Khumba,9.597,12/7/2013,en,5.6,129,"Animation,Adventure,Family",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
In Dubious Battle,2017,15000000,0,214182,214182,2,-14785818,-69.03389641,-0.9857212,1,2017 In Dubious Battle,7.646,2/17/2017,en,5.9,67,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Broken Horses,2015,15000000,0,3471,3471,9,-14996529,-4320.521175,-0.9997686,1,2015 Broken Horses,5.481,4/10/2015,en,5.4,17,"Thriller,Mystery,Drama,Crime",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,FALSE
Magic Mike XXL,2015,14500000,66013057,57647540,123660597,7,109160597,0.8827435710988845,7.528317034482758,0.4661754948506354,2015 Magic Mike XXL,8.681,7/1/2015,en,6.2,1110,"Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Elle s'appelait Sarah,2011,14500000,7691700,17788331,25480031,7,10980031,0.4309269089978736,0.7572435172413793,0.698128311,2011 Elle s'appelait Sarah,7.132,7/22/2011,fr,7.3,408,"Drama,War",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
The Possession,2012,14000000,49130588,33794476,82925064,8,68925064,0.8311728767553318,4.9232188571428575,0.4075302974743559,2012 The Possession,8.978,8/31/2012,en,5.9,918,"Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,FALSE
Our Family Wedding,2010,14000000,20255281,1155265,21410546,3,7410546,0.3461166286931683,0.5293247142857143,0.053957755,2010 Our Family Wedding,5.025,3/12/2010,en,5.5,57,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Hot Tub Time Machine 2,2015,14000000,12314651,511993,12826644,2,-1173356,-0.09147802,-0.083811143,0.039916365,2015 Hot Tub Time Machine 2,8.053,2/20/2015,en,5.1,512,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Fun Size,2012,14000000,9409538,1757077,11166615,10,-2833385,-0.253737144,-0.202384643,0.1573509071459883,2012 Fun Size,7.072,10/26/2012,en,5.5,249,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Suffragette,2015,14000000,4702420,29342489,34044909,10,20044909,0.5887784573017951,1.4317792142857142,0.8618759709417934,2015 Suffragette,7.763,10/23/2015,en,7.3,982,"Drama,History",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,FALSE
Mr. Turner,2014,14000000,3958546,21228480,25187026,12,11187026,0.4441582741844948,0.7990732857142857,0.8428339256885669,2014 Mr. Turner,7.884,12/19/2014,en,6.5,301,"History,Drama",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,FALSE
Flipped,2010,14000000,1755212,2534781,4289993,8,-9710007,-2.263408588,-0.693571929,0.5908590060636463,2010 Flipped,9.781,8/6/2010,en,7.4,859,"Romance,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
Margaret,2011,14000000,47185,576107,623292,9,-13376708,-21.46138247,-0.955479143,0.9242971191672604,2011 Margaret,8.747,9/30/2011,en,6.3,138,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Seven Psychopaths,2012,13500000,15024049,18011687,33035736,10,19535736,0.5913516199548271,1.4470915555555557,0.5452182751430148,2012 Seven Psychopaths,10.967,10/12/2012,en,6.8,2109,"Comedy,Crime",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
The Last Godfather,2011,13400000,164247,0,164247,4,-13235753,-80.58444294,-0.987742761,0,2011 The Last Godfather,1.4,4/11/2011,ko,4.9,9,"Action,Comedy,Thriller",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
Under the Skin,2014,13300000,2614251,4615682,7229933,4,-6070067,-0.839574447,-0.456396015,0.638412832,2014 Under the Skin,9.527,4/4/2014,en,6.1,1781,"Thriller,Science Fiction,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,FALSE
No Good Deed,2014,13200000,52543632,1779578,54323210,9,41123210,0.7570099410546616,3.115394696969697,0.032759073,2014 No Good Deed,14.519,9/12/2014,en,5.8,286,"Crime,Thriller",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
Black Swan,2010,13000000,106954678,224312032,331266710,12,318266710,0.9607566966206776,24.482054615384616,0.6771342402621743,2010 Black Swan,13.745,12/3/2010,en,7.6,8374,"Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
Justin Bieber: Never Say Never,2011,13000000,73013910,26020215,99034125,2,86034125,0.8687321163285887,6.618009615384615,0.2627398889019315,2011 Justin Bieber: Never Say Never,8.602,2/11/2011,en,5.1,240,"Documentary,Music,Family",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,FALSE
The First Purge,2018,13000000,69488745,67128560,136617305,7,123617305,0.9048436799423032,9.509023461538462,0.4913620569517163,2018 The First Purge,28.44,7/4/2018,en,5.8,1846,"Action,Science Fiction,Thriller,Horror",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,FALSE
Miracles from Heaven,2016,13000000,61705123,12093613,73798736,3,60798736,0.8238452214140903,4.676825846153847,0.1638729015629753,2016 Miracles from Heaven,10.078,3/18/2016,en,7.1,478,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
The Shallows,2016,13000000,55121623,63641819,118763442,6,105763442,0.8905387063470256,8.135649384615384,0.5358704490898807,2016 The Shallows,14.091,6/24/2016,en,6.3,3037,"Horror,Drama,Thriller",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,FALSE
About Last Night,2014,13000000,48637684,1808176,50445860,2,37445860,0.7422979804487425,2.880450769230769,0.035843893,2014 About Last Night,8.465,2/14/2014,en,6,312,"Comedy,Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
St. Vincent,2014,13000000,44137712,10699522,54837234,10,41837234,0.7629347971854307,3.2182487692307693,0.1951141809960728,2014 St. Vincent,16.379,10/31/2014,en,7.1,1069,Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Earth to Echo,2014,13000000,38934842,3239703,42174545,7,29174545,0.6917571961950034,2.244195769230769,0.076816549,2014 Earth to Echo,7.189,7/2/2014,en,5.7,377,"Family,Adventure,Science Fiction",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,FALSE
Ex Machina,2015,13000000,25440971,12917421,38358392,4,25358392,0.6610911114313656,1.9506455384615384,0.336756061,2015 Ex Machina,18.485,4/10/2015,en,7.6,8026,"Drama,Science Fiction",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
Eye in the Sky,2016,13000000,18704596,16698206,35402802,3,22402802,0.6327974265991715,1.7232924615384615,0.4716634011059351,2016 Eye in the Sky,10.219,3/11/2016,en,7.1,850,"Drama,Thriller,War",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,FALSE
Admission,2013,13000000,18007317,726349,18733666,3,5733666,0.3060621450174248,0.4410512307692307,0.03877239,2013 Admission,8.065,3/22/2013,en,5.5,385,"Comedy,Drama,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
The Perks of Being a Wallflower,2012,13000000,17742948,15326355,33069303,9,20069303,0.6068861808185071,1.5437925384615383,0.4634616883216438,2012 The Perks of Being a Wallflower,15.148,9/21/2012,en,7.8,5938,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Room,2015,13000000,14677674,21585109,36262783,10,23262783,0.6415057277870814,1.789444846153846,0.5952413801224247,2015 Room,20,10/16/2015,en,8.1,5494,"Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
Woodlawn,2015,13000000,14394097,9606,14403703,10,1403703,0.097454314,0.1079771538461538,0.000666912,2015 Woodlawn,5.575,10/16/2015,en,7,79,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Chloe,2010,13000000,3075255,8755876,11831131,3,-1168869,-0.098796049,-0.089913,0.7400709196779243,2010 Chloe,8.807,3/26/2010,en,5.9,940,"Drama,Thriller,Mystery",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,FALSE
Youth,2015,13000000,2703296,21298277,24001573,12,11001573,0.458368833,0.8462748461538462,0.8873700486213966,2015 Youth,9.265,12/4/2015,it,6.9,1098,"Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
The Vatican Tapes,2015,13000000,1784763,13144421,14929184,7,1929184,0.1292223339199248,0.1483987692307692,0.8804514031041483,2015 The Vatican Tapes,7.841,7/24/2015,en,4.6,365,"Thriller,Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,FALSE
Attack the Block,2011,13000000,1024175,5435008,6459183,7,-6540817,-1.01263844,-0.503139769,0.8414389250157489,2011 Attack the Block,9.612,7/29/2011,en,6.4,1144,"Action,Comedy,Science Fiction",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
The Killer Inside Me,2010,13000000,217277,3400000,3617277,6,-9382723,-2.593863561,-0.721747923,0.9399335466982484,2010 The Killer Inside Me,7.087,4/27/2010,en,5.9,304,"Crime,Drama,Thriller",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
The Call,2013,12800000,51872378,17949098,69821476,3,57021476,0.8166753163453606,4.454802813,0.2570713056825094,2013 The Call,11.315,3/14/2013,en,6.7,1779,"Crime,Thriller",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
The Drop,2014,12600000,10724389,8330145,19054534,9,6454534,0.3387400605021356,0.5122646031746032,0.4371739030720982,2014 The Drop,14.795,9/12/2014,en,6.7,1215,"Drama,Crime",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Machete,2010,12500000,26593646,19777324,46370970,9,33870970,0.7304347957353491,2.7096776,0.4265022707094546,2010 Machete,12.557,9/3/2010,en,6.3,1862,"Action,Comedy,Thriller",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
Conviction,2010,12500000,6797696,5029284,11826980,10,-673020,-0.056905482,-0.0538416,0.4252382264956904,2010 Conviction,7.51,10/15/2010,en,7.2,297,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Casino Jack,2010,12500000,2039869,232317,2272186,12,-10227814,-4.501310192,-0.81822512,0.1022438303906458,2010 Casino Jack,9.432,12/17/2010,en,6.1,149,"Crime,Comedy,Drama",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
The Perfect Game,2010,12500000,1089445,2841922,3931367,4,-8568633,-2.17955561,-0.68549064,0.7228839230730685,2010 The Perfect Game,4.958,4/16/2010,en,6.3,44,"Drama,Family",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,FALSE
The Paperboy,2012,12500000,677200,3350463,4027663,10,-8472337,-2.103536716,-0.67778696,0.831862795,2012 The Paperboy,8.143,10/5/2012,en,5.5,409,"Thriller,Drama,Mystery",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,FALSE
The Fault in Our Stars,2014,12000000,124872350,182294484,307166834,6,295166834,0.9609332822696608,24.597236166666665,0.593470596,2014 The Fault in Our Stars,16.03,5/16/2014,en,7.6,7236,"Romance,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
American Pie,1999,12000000,101800948,132922200,234723148,7,222723148,0.9488759412855182,18.56026233333333,0.5662935297715077,1999 American Pie,24.491,7/9/1999,en,6.4,4316,"Comedy,Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
Think Like a Man,2012,12000000,91547205,21826559,113373764,4,101373764,0.8941554061837446,8.447813666666667,0.1925186059801278,2012 Think Like a Man,5.905,4/20/2012,en,6.9,438,"Comedy,Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
Heaven is for Real,2014,12000000,91386097,9530202,100916299,4,88916299,0.8810895750348514,7.409691583333333,0.094436697,2014 Heaven is for Real,9.718,4/16/2014,en,6.2,363,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Act of Valor,2012,12000000,70012847,12484188,82497035,2,70497035,0.8545402268093635,5.874752916666667,0.1513289295791055,2012 Act of Valor,12.197,2/24/2012,en,6.3,583,"Action,Thriller,War",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE
Chronicle,2012,12000000,64575175,59106615,123681790,2,111681790,0.9029768246400705,9.306815833333332,0.477892623,2012 Chronicle,12.556,2/2/2012,en,6.7,3084,"Science Fiction,Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,FALSE
Project X,2012,12000000,54731865,48296323,103028188,3,91028188,0.883527021,7.585682333333334,0.4687680520985189,2012 Project X,9.715,3/2/2012,en,6.4,2968,"Comedy,Crime",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"Three Billboards Outside Ebbing, Missouri",2017,12000000,54513740,105678175,160191915,11,148191915,0.9250898523811268,12.34932625,0.6596973074452602,"2017 Three Billboards Outside Ebbing, Missouri",17.808,11/10/2017,en,8.2,5432,"Crime,Drama",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Lion,2016,12000000,51739495,97831225,149570720,11,137570720,0.919770394,11.464226666666669,0.6540800565779185,2016 Lion,17.216,11/25/2016,en,8.1,3833,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Overboard,2018,12000000,50316123,35053707,85369830,5,73369830,0.8594351189407312,6.1141525,0.4106100129284549,2018 Overboard,19.477,5/4/2018,en,6.3,535,"Romance,Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
Philomena,2013,12000000,37709979,61253413,98963392,11,86963392,0.8787430406589135,7.246949333333333,0.6189502174703146,2013 Philomena,8.978,11/27/2013,en,7.4,945,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Paper Towns,2015,12000000,32000304,53450180,85450484,7,73450484,0.8595677936710107,6.120873666666666,0.6255105588401348,2015 Paper Towns,11.564,7/24/2015,en,6,3587,"Drama,Mystery,Romance",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,FALSE
Hell or High Water,2016,12000000,27007844,10576460,37584304,8,25584304,0.68071778,2.132025333333333,0.2814063019498778,2016 Hell or High Water,15.749,8/12/2016,en,7.3,2468,"Crime,Drama,Thriller,Western",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,FALSE
Katy Perry: Part of Me,2012,12000000,25326071,7374368,32700439,7,20700439,0.6330324495032008,1.7250365833333334,0.2255128134518316,2012 Katy Perry: Part of Me,7.139,7/5/2012,en,6.8,147,"Documentary,Music",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE
Top Five,2014,12000000,25317379,684362,26001741,12,14001741,0.5384924417176526,1.16681175,0.026319853,2014 Top Five,6.322,12/12/2014,en,6.3,281,"Drama,Comedy",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Project Almanac,2015,12000000,22348241,10561196,32909437,1,20909437,0.6353629507548245,1.7424530833333334,0.3209169454949958,2015 Project Almanac,9.55,1/30/2015,en,6.5,1449,"Science Fiction,Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE
Just Wright,2010,12000000,21540363,327302,21867665,5,9867665,0.4512445658921517,0.8223054166666667,0.014967396,2010 Just Wright,7.047,5/14/2010,en,6.2,211,"Comedy,Drama,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
Nebraska,2013,12000000,17654912,7106448,24761360,11,12761360,0.5153739536115949,1.0634466666666669,0.2869974831753991,2013 Nebraska,9.521,11/15/2013,en,7.4,967,"Drama,Adventure",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
Young Adult,2011,12000000,16311571,6438785,22750356,12,10750356,0.4725357264739066,0.895863,0.2830190877013089,2011 Young Adult,8.335,12/16/2011,en,5.7,603,"Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
About Time,2013,12000000,15323921,73985257,89309178,11,77309178,0.8656353101805505,6.4424315,0.8284171756681044,2013 About Time,14.133,11/8/2013,en,7.9,3981,"Comedy,Drama,Science Fiction",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
If Beale Street Could Talk,2018,12000000,14915773,4943394,19859167,12,7859167,0.3957450481180807,0.6549305833333333,0.2489225253002807,2018 If Beale Street Could Talk,13.579,12/14/2018,en,7.2,388,"Drama,Romance,Crime",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
Wish Upon,2017,12000000,14301505,9175840,23477345,7,11477345,0.4888689500452457,0.9564454166666668,0.3908380611180693,2017 Wish Upon,10.219,7/14/2017,en,5.4,690,"Thriller,Horror,Fantasy",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,FALSE
Das Boot,1982,12000000,11487676,73482661,84970337,2,72970337,0.8587742449462099,6.080861416666667,0.8648036902572247,1982 Das Boot,16.554,2/10/1982,de,8.1,981,"Drama,History,War",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,FALSE
Unforgettable,2017,12000000,11368012,4853199,16221211,4,4221211,0.2602278584502723,0.3517675833333333,0.2991884514664164,2017 Unforgettable,8.323,4/21/2017,en,5.5,310,"Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
Marshall,2017,12000000,10051659,65157,10116816,10,-1883184,-0.186143941,-0.156932,0.006440465,2017 Marshall,7.879,10/13/2017,en,7.3,257,Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
